depart,intellig,laboratori,file,home,cs,comput,scienc,pp,cours,group,network,solut,research,program,rice,homework,assign,columbia,pittsburgh,parallel,georgia,urc,robot,server,project,inform,austin,page,classification
0,0,1,0,3,0,2,1,0,0,3,1,0,2,0,0,0,0,0,0,1,0,0,0,1,2,3,0,4,student
0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,student
0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,student
0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
2,0,0,0,4,3,5,7,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,student
1,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,student
1,6,1,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,student
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
2,0,0,0,3,0,2,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,0,5,student
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
3,0,0,0,0,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,student
1,0,0,0,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
1,0,0,0,0,1,5,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,student
1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
2,0,2,0,1,0,12,10,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
1,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
4,1,0,0,2,0,7,7,0,0,0,3,0,3,3,0,0,0,0,0,2,0,0,0,0,0,3,0,3,student
1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,student
3,0,0,0,1,1,4,5,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,4,0,1,student
3,0,1,0,3,2,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,student
1,0,0,0,1,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,student
1,0,0,0,1,0,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,2,0,4,6,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,student
1,1,0,0,1,0,4,6,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,0,0,0,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,student
0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
2,0,0,0,0,1,4,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,student
0,0,0,0,1,0,1,1,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0,0,0,1,0,0,2,student
1,0,0,0,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
1,0,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,student
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
2,0,0,0,6,0,5,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,student
3,0,0,0,2,0,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,student
4,0,0,0,2,0,5,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,student
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
2,0,0,0,2,0,5,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,4,0,2,student
1,0,0,0,2,0,3,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,2,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,student
0,0,0,0,0,0,3,3,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,student
1,0,0,0,2,0,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,student
1,0,0,0,2,0,9,5,0,0,3,0,0,8,4,0,0,0,0,0,4,0,0,0,0,5,2,0,1,student
1,0,0,0,1,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,student
0,0,0,0,0,1,6,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,student
1,0,2,4,1,1,9,7,0,0,0,0,0,3,1,0,0,1,0,0,13,0,0,0,0,0,2,0,4,student
1,0,0,0,0,0,5,3,0,0,1,0,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,student
3,0,0,0,2,0,8,7,0,0,1,4,0,3,0,0,0,0,0,0,4,0,0,0,3,1,2,0,1,student
1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,1,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,student
1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,student
1,0,1,0,2,0,6,3,0,0,1,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,student
1,1,0,0,2,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
3,2,0,0,6,2,10,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,22,student
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,student
3,0,0,0,1,0,3,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,student
1,0,0,0,4,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,student
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,1,0,0,3,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,student
1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,2,0,0,1,0,4,5,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,student
1,0,0,0,1,0,3,1,0,0,1,3,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,student
1,0,0,0,1,0,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,1,0,0,1,1,5,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
11,0,0,0,0,0,7,5,0,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,student
2,0,0,0,0,0,3,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,1,1,0,1,4,5,5,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,4,2,0,2,student
5,10,0,0,1,0,13,11,9,1,2,4,0,6,2,0,0,0,0,0,0,0,0,2,0,4,17,0,1,student
1,1,0,0,1,1,3,5,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,student
4,0,1,0,1,0,7,7,0,0,1,0,0,10,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,student
1,1,0,0,3,0,4,2,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,8,1,1,0,0,4,student
2,4,0,0,7,0,9,5,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,6,5,3,1,0,4,student
1,0,0,0,3,1,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
1,1,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,student
0,2,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,student
3,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,student
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,student
0,0,0,0,1,0,3,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,student
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,student
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,student
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,student
0,0,0,0,4,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,student
1,0,0,0,3,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,1,0,3,0,3,4,3,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,student
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,student
0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,student
0,2,1,0,0,0,0,3,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,student
1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,0,0,0,1,0,4,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,student
1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,student
1,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
0,0,1,0,9,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,4,0,10,student
1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
1,0,0,0,2,1,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,student
1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,2,0,0,3,1,3,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,0,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,student
2,0,0,0,6,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,5,student
1,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
2,0,0,0,1,0,3,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,student
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,student
0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,student
0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,0,0,0,0,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,student
2,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
3,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,student
1,0,1,0,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,student
0,1,0,0,2,0,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,student
1,0,0,0,0,0,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,0,0,3,4,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,student
1,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,student
0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,student
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,student
3,0,0,0,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,student
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
2,0,0,0,0,1,3,3,0,0,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,student
0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,student
2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,1,1,6,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,student
1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,student
1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,student
1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,1,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,student
1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,student
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,student
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
3,0,0,0,2,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,student
1,0,1,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,student
0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,student
1,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,student
0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,student
2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,student
2,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,student
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,student
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
2,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,student
2,0,0,0,4,0,7,0,0,0,2,0,0,4,1,3,0,0,0,0,3,0,0,0,0,5,0,0,7,student
2,0,0,0,0,0,6,1,0,0,0,0,0,3,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,student
1,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,student
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,student
1,0,1,0,1,0,4,2,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,student
1,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
2,0,0,0,6,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,6,student
1,0,2,0,1,0,7,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,student
2,0,2,0,0,0,2,2,3,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,student
1,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
0,0,0,0,0,1,5,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
0,0,0,1,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,student
0,0,1,0,0,0,4,0,0,1,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,student
0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,student
1,0,0,0,2,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,student
2,0,2,1,7,1,9,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,9,student
1,0,0,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,student
3,1,0,0,2,0,4,2,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,0,0,0,1,0,5,4,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,student
1,0,0,0,2,1,9,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,student
4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
2,0,0,0,2,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,student
1,0,1,0,2,0,3,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,4,0,4,student
1,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,student
1,0,0,0,2,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
1,0,0,0,1,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,student
0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,1,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,student
2,0,0,1,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,student
1,0,0,0,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,student
1,0,0,1,1,0,4,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
1,0,0,0,2,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,student
0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,student
4,0,0,1,0,0,8,1,0,5,1,6,0,6,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,student
